iteration,random_obj0_mean,random_obj0_stde,random_obj1_mean,random_obj1_stde,random_obj2_mean,random_obj2_stde,deap_obj0_mean,deap_obj0_stde,deap_obj1_mean,deap_obj1_stde,deap_obj2_mean,deap_obj2_stde,gryffin_adam_naive_obj0_mean,gryffin_adam_naive_obj0_stde,gryffin_adam_naive_obj1_mean,gryffin_adam_naive_obj1_stde,gryffin_adam_naive_obj2_mean,gryffin_adam_naive_obj2_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj0_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj0_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj1_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj1_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj2_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj2_stde,gryffin_genetic_dynamic_obj0_mean,gryffin_genetic_dynamic_obj0_stde,gryffin_genetic_dynamic_obj1_mean,gryffin_genetic_dynamic_obj1_stde,gryffin_genetic_dynamic_obj2_mean,gryffin_genetic_dynamic_obj2_stde
49,9.0597,0.5971199362297628,1.8076595872999994,0.014451879172303462,-0.8130233717999998,0.008424005340633341,11.681199999999999,0.6967773307946489,1.8196352525000004,0.012960045619991478,-0.7998673368000004,0.008724716964307938,8.493100000000002,0.6405812407393334,1.769731568300001,0.015648331544241983,-0.8561280933000001,0.007165508635691411,8.168400000000005,0.6180821983506459,1.753573454000001,0.016467033332416316,-0.8586746772000002,0.008291296309478365,8.805000000000014,0.8456264080778029,1.6630400699000014,0.015387035950170656,-0.8959918316999996,0.00531804247188376
50,9.0597,0.5971199362297628,1.8076595872999994,0.014451879172303462,-0.8130233717999998,0.008424005340633341,11.3356,0.6939323264310092,1.8208504511000003,0.012992921073219548,-0.8007448593000004,0.008692516184411116,8.3688,0.6211331029649091,1.769479059500001,0.015613356497330253,-0.8562385659,0.007152151499463423,8.161400000000008,0.6175097525219734,1.7512323056000012,0.016367233413639742,-0.8596308366000003,0.008170734028251574,8.799900000000015,0.844956740053585,1.6582448516000015,0.015114721268454414,-0.8970908435999996,0.0052972071599947795
51,9.0597,0.5971199362297628,1.8076595872999994,0.014451879172303462,-0.8130233717999998,0.008424005340633341,11.432200000000002,0.6973275260623403,1.8153066857000006,0.013256508362147987,-0.8016457824000004,0.008662222743038728,8.434700000000003,0.6213974504693849,1.767281307800001,0.01547166444170231,-0.8571637059,0.007106944082577279,7.747500000000005,0.599931880209533,1.7415115331000013,0.016256375420776827,-0.8651114748000002,0.007837047319871532,8.799900000000015,0.844956740053585,1.6582448516000015,0.015114721268454414,-0.8970908435999996,0.0052972071599947795
52,9.0716,0.5966874295498418,1.8057450916999995,0.014253389323188969,-0.8138296040999998,0.008277088194084133,11.3621,0.6965292459108533,1.8176249777000006,0.013306819874212584,-0.8032204251000004,0.008706024932115575,8.2197,0.5868915563443334,1.7671651211000008,0.01554228222123393,-0.8582336031000001,0.007013573575327186,7.747500000000005,0.599931880209533,1.7415115331000013,0.016256375420776827,-0.8651114748000002,0.007837047319871532,8.597000000000017,0.8321642549457814,1.6578247292000015,0.01532137532671065,-0.8995332131999997,0.0050882574278895126
53,9.113199999999999,0.6019477768108705,1.8045870340999994,0.014108323634199052,-0.8128331739,0.008443587796348184,11.541200000000003,0.6970000473555741,1.8174704249000009,0.013456745725317404,-0.8060410137000003,0.00871937152717739,8.061100000000001,0.5388334373598379,1.7578799807000007,0.015726424995025547,-0.8618889945000001,0.00689277191539776,7.708200000000004,0.6029464500182696,1.737430849400001,0.01614779700804867,-0.8688686316000003,0.0072917393360398194,8.399900000000017,0.8186997923318947,1.6545812972000016,0.015218824152687407,-0.9005293712999998,0.0050622800502849495
54,9.072899999999999,0.586211514994556,1.8063916012999994,0.014252835512048097,-0.8134312496999999,0.008397142528678871,11.541200000000003,0.6970000473555741,1.8174704249000009,0.013456745725317404,-0.8060410137000003,0.00871937152717739,8.094400000000002,0.5419564847326215,1.7576533214000005,0.01570741532835688,-0.8637028131000001,0.006487307690810183,7.708200000000004,0.6029464500182696,1.737430849400001,0.01614779700804867,-0.8688686316000003,0.0072917393360398194,8.331000000000016,0.8207209074202665,1.6487311472000017,0.014910536458013867,-0.9008711288999998,0.005079915657639315
55,9.200799999999997,0.6045221328294818,1.8067684597999998,0.014593952712044778,-0.8153778530999999,0.008412116662705412,11.426100000000002,0.6920264444634695,1.820830315700001,0.013389030239987245,-0.8069737725000004,0.008775615028255445,8.100400000000002,0.531887194578278,1.7550468755000004,0.01575085122127536,-0.8668529148000002,0.006245417195713792,7.743600000000003,0.6209203144808569,1.731787767500001,0.01591442669868805,-0.8709450267000003,0.007141801107488405,8.331000000000016,0.8207209074202665,1.6487311472000017,0.014910536458013867,-0.9008711288999998,0.005079915657639315
56,9.421099999999996,0.5982384762465459,1.8081349459999996,0.014513812241918118,-0.8171769782999999,0.008381942140722663,11.2721,0.6805308504726707,1.822123879100001,0.01346224443270503,-0.8086178007000002,0.008803943037613959,8.100400000000002,0.531887194578278,1.7550468755000004,0.01575085122127536,-0.8668529148000002,0.006245417195713792,7.563100000000004,0.6075429631694576,1.7289067727000011,0.015756322653002714,-0.8730978819000004,0.006792757822757701,8.323700000000018,0.820265119916939,1.6437955253000016,0.014496953230789953,-0.9014006354999998,0.005050270186528105
57,9.679299999999998,0.6149211267663994,1.8077240749999997,0.014495610011648659,-0.8182770785999999,0.008293743420194627,10.996100000000002,0.681448547691386,1.8129962846000012,0.013702340295108707,-0.8117513043000002,0.00880437748880499,8.0265,0.5321877307272865,1.7530118396000005,0.01567742145534948,-0.8678011833000002,0.006184514000711835,7.6211000000000055,0.6046495846288301,1.725570826700001,0.015740681005085435,-0.8749998609000004,0.006544033237664282,8.323700000000018,0.820265119916939,1.6437955253000016,0.014496953230789953,-0.9014006354999998,0.005050270186528105
58,9.5017,0.5988104566246003,1.8031383736999995,0.01451852678479836,-0.8193415337999999,0.00830292259027657,11.0185,0.6746447084234906,1.812788944400001,0.013565942600957634,-0.8137890612000003,0.008783264660476513,8.0265,0.5321877307272865,1.7530118396000005,0.01567742145534948,-0.8678011833000002,0.006184514000711835,7.6211000000000055,0.6046495846288301,1.725570826700001,0.015740681005085435,-0.8749998609000004,0.006544033237664282,8.291800000000018,0.8190787997475569,1.6456082555000016,0.014800634759098395,-0.9026452208999999,0.004937605186622527
59,9.5017,0.5988104566246003,1.8031383736999995,0.01451852678479836,-0.8193415337999999,0.00830292259027657,10.894899999999998,0.6749001898038902,1.8124542614000012,0.013552261143261355,-0.8138584467000003,0.008776580657198649,7.827600000000005,0.5275777808682144,1.7477301065000008,0.015725046171818764,-0.8705496654000001,0.006185252329515069,7.606300000000005,0.6011851312062457,1.725691094900001,0.01596967287289362,-0.8767584432000003,0.0064655734338140616,8.291800000000018,0.8190787997475569,1.6456082555000016,0.014800634759098395,-0.9026452208999999,0.004937605186622527
60,9.5017,0.5988104566246003,1.8031383736999995,0.01451852678479836,-0.8193415337999999,0.00830292259027657,10.8379,0.666399537773321,1.8102110690000013,0.013552478761601663,-0.8149672542000004,0.00873470406519865,7.827600000000005,0.5275777808682144,1.7477301065000008,0.015725046171818764,-0.8705496654000001,0.006185252329515069,7.432000000000005,0.5767702948869443,1.7242111430000011,0.015783759040244528,-0.8767655178000002,0.006464338756396432,8.331700000000017,0.8172941569008013,1.6450058261000016,0.01477478548162993,-0.9034239710999998,0.0048884244939758955
61,9.5017,0.5988104566246003,1.8031383736999995,0.01451852678479836,-0.8193415337999999,0.00830292259027657,10.889499999999998,0.6615503919040989,1.8117133331000013,0.01361312523149726,-0.8162989116000002,0.008778271471873274,7.4033000000000015,0.44711653252111866,1.740263954600001,0.01582091479731271,-0.8730913515000001,0.006188930897154695,7.084300000000005,0.5219161179149127,1.717088381300001,0.01550862087143483,-0.8801991477,0.006355434388941092,8.249400000000017,0.8015291326678354,1.6407640592000015,0.014293004444686367,-0.9051969746999998,0.004527432441859462
62,9.3963,0.5988266194579284,1.7997956251999994,0.014735326877938063,-0.8206410833999999,0.0083853927106328,10.741900000000001,0.6562147888435854,1.8154650479000012,0.013576596300241979,-0.8174147937000004,0.008798177269368107,7.4033000000000015,0.44711653252111866,1.740263954600001,0.01582091479731271,-0.8730913515000001,0.006188930897154695,6.931000000000006,0.4936001292991298,1.713376665200001,0.015549306044999253,-0.8832621773999999,0.006123158312353476,8.086600000000018,0.7837543069039236,1.6429065746000016,0.014657534558402532,-0.9061555829999998,0.004471765092122645
63,9.3963,0.5988266194579284,1.7997956251999994,0.014735326877938063,-0.8206410833999999,0.0083853927106328,10.5689,0.6608128656463449,1.8135168119000014,0.01367318863335844,-0.8191507917000004,0.008473829846215267,7.482900000000002,0.4477489023813632,1.7373084044000007,0.01568651250593917,-0.8751337341000002,0.005889517995676344,6.729300000000006,0.4685998755690487,1.707165438500001,0.015229985525055625,-0.8846471664000001,0.006010606143276476,8.086600000000018,0.7837543069039236,1.6429065746000016,0.014657534558402532,-0.9061555829999998,0.004471765092122645
64,9.528,0.6080298310791117,1.7971557109999994,0.01481160706228477,-0.8216663562,0.008309132304005864,10.6235,0.6619784246102933,1.8154900811000012,0.013617799553662937,-0.8196177153000004,0.00845366882331253,7.482900000000002,0.4477489023813632,1.7373084044000007,0.01568651250593917,-0.8751337341000002,0.005889517995676344,6.729300000000006,0.4685998755690487,1.707165438500001,0.015229985525055625,-0.8846471664000001,0.006010606143276476,8.095700000000017,0.7830649919738032,1.6411188776000016,0.014425495411618468,-0.9062938097999997,0.004446637412443682
65,9.419200000000002,0.6097501446110347,1.7972076820999996,0.01480701277599567,-0.8221683807,0.008322641800380242,10.6235,0.6619784246102933,1.8154900811000012,0.013617799553662937,-0.8196177153000004,0.00845366882331253,7.193100000000004,0.443686329889349,1.7293832198000012,0.01589470586346187,-0.8783619285,0.005794835065256731,6.495900000000006,0.41722261276345374,1.6982519867000008,0.014782898981651672,-0.8870805567000001,0.005554782515822023,8.135600000000016,0.7813002659025775,1.6405164482000014,0.014397056147083998,-0.9070725599999997,0.004385356625340811
66,9.419200000000002,0.6097501446110347,1.7972076820999996,0.01480701277599567,-0.8221683807,0.008322641800380242,10.4054,0.6695027891618073,1.8196404224000013,0.013611851692842321,-0.8202016419000003,0.008428519257299073,7.197900000000004,0.4394631617364709,1.7298395315000012,0.015921908322427923,-0.8794484238,0.005770260674661836,6.506700000000006,0.41646358209660195,1.696950804500001,0.014864568452734173,-0.8877597183,0.005574071699872403,8.135600000000016,0.7813002659025775,1.6405164482000014,0.014397056147083998,-0.9070725599999997,0.004385356625340811
67,9.419200000000002,0.6097501446110347,1.7972076820999996,0.01480701277599567,-0.8221683807,0.008322641800380242,10.5105,0.6638845741413785,1.8181955714000013,0.01364804708135961,-0.8223093285000003,0.008140403918507544,7.040600000000004,0.4358892581410074,1.7266404518000014,0.015811322147147856,-0.8801586047999999,0.00573485729318444,6.931500000000005,0.4638701546284966,1.6960066175000008,0.01504331107523405,-0.8894734041000001,0.005433150224646088,7.938500000000018,0.7657325509988576,1.6372730162000013,0.014247727224764912,-0.9080687180999998,0.004337558176614626
68,9.471500000000002,0.6067758468945966,1.7975774659999997,0.014843849885630893,-0.8234782700999999,0.008349133852069224,10.446,0.6590714730676563,1.8156313010000011,0.0136297830223984,-0.8248191789000003,0.007899537807701335,7.040600000000004,0.4358892581410074,1.7266404518000014,0.015811322147147856,-0.8801586047999999,0.00573485729318444,6.931500000000005,0.4638701546284966,1.6960066175000008,0.01504331107523405,-0.8894734041000001,0.005433150224646088,7.938500000000018,0.7657325509988576,1.6372730162000013,0.014247727224764912,-0.9080687180999998,0.004337558176614626
69,9.3615,0.5861262428468976,1.7969597989999995,0.015018481852639544,-0.8249144138999999,0.008370723646753498,10.446,0.6590714730676563,1.8156313010000011,0.0136297830223984,-0.8248191789000003,0.007899537807701335,6.653400000000004,0.40514561517176567,1.7281818983000015,0.015922762000892963,-0.8821122828,0.005470216543994509,7.091300000000006,0.48981450182632125,1.6943693918000011,0.014881428324586327,-0.8908559442000002,0.005311919154476799,7.730600000000019,0.7499164844158394,1.6353307664000014,0.014062537488369005,-0.9083857145999998,0.004296256718016553
70,9.2353,0.5803672363843965,1.7922353266999993,0.015100849750937001,-0.8263559997000001,0.00831426613173947,10.438100000000002,0.6512432397112976,1.819346010200001,0.013683169140036016,-0.8259315237000004,0.007802389352470213,6.752500000000002,0.43457901468911503,1.7301761192000016,0.015969724418108632,-0.8822973108,0.005451477718661477,7.091300000000006,0.48981450182632125,1.6943693918000011,0.014881428324586327,-0.8908559442000002,0.005311919154476799,7.6796000000000175,0.7514830953302166,1.6326103106000014,0.014111024409570553,-0.9088918205999998,0.00431493755025359
71,9.2353,0.5803672363843965,1.7922353266999993,0.015100849750937001,-0.8263559997000001,0.00831426613173947,10.369200000000001,0.6445493990086973,1.8193106372000012,0.013617258593580752,-0.8275731030000003,0.00782427043833801,6.492600000000005,0.42333405927502543,1.7242769912000013,0.016109132618420504,-0.8857459061999999,0.005277409574549211,7.030800000000008,0.486437561748104,1.6920116453000011,0.015152601872044785,-0.8943249471,0.0048933064717103635,7.508000000000017,0.733309054332763,1.6307271065000015,0.013919271627329819,-0.9096349256999998,0.004253249124796577
72,9.202200000000001,0.5886277047840186,1.7839613098999996,0.015256409476997223,-0.8308785738000002,0.008263446036534347,10.4684,0.6402500009113417,1.821313565300001,0.01364342407971527,-0.8279012556000004,0.007833831856288626,6.492600000000005,0.42333405927502543,1.7242769912000013,0.016109132618420504,-0.8857459061999999,0.005277409574549211,7.030800000000008,0.486437561748104,1.6920116453000011,0.015152601872044785,-0.8943249471,0.0048933064717103635,7.518800000000018,0.7327252714601721,1.6294259243000015,0.0139418253115013,-0.9103140872999999,0.004241722885128968
73,9.261500000000002,0.5783236521252513,1.7820615076999997,0.01524636552052367,-0.8319242541000001,0.008184600094153147,10.652000000000001,0.6525978944461339,1.820274687500001,0.013732948291449951,-0.8303256666000003,0.007779449748223048,6.564600000000005,0.42675168029311394,1.7232291341000012,0.01631021283557714,-0.8877774047999999,0.00513681146596937,6.946000000000009,0.48390238078688025,1.6880460599000011,0.015019568291089198,-0.8950285977,0.004903578013553297,7.52960000000002,0.7321393976156907,1.6281247421000018,0.013963105470110811,-0.9109932488999998,0.004229052545449197
74,9.380500000000003,0.5718398942953199,1.7834018722999998,0.015353550496144135,-0.8321427504000001,0.008155385830666585,10.508100000000002,0.6517553655512508,1.8189400370000013,0.013662999665013695,-0.8316148764000003,0.007544060965778792,6.564600000000005,0.42675168029311394,1.7232291341000012,0.01631021283557714,-0.8877774047999999,0.00513681146596937,6.946000000000009,0.48390238078688025,1.6880460599000011,0.015019568291089198,-0.8950285977,0.004903578013553297,7.358000000000021,0.7131046007530312,1.6262415380000015,0.013763032079936439,-0.9117363539999999,0.00416226641585928
75,9.380500000000003,0.5718398942953199,1.7834018722999998,0.015353550496144135,-0.8321427504000001,0.008155385830666585,10.6843,0.6630194887520687,1.815536882300001,0.01362388248353631,-0.8338458243000004,0.0072461075714226695,6.5201000000000064,0.42535778094688637,1.7101974488000016,0.01640802771484621,-0.8918719655999999,0.004971221866781573,6.845500000000007,0.4810038090493329,1.6882680935000014,0.015020799317280035,-0.8958076199999999,0.004794539546428466,7.303000000000021,0.711418960280958,1.6258831823000017,0.013744627980383372,-0.9126955064999998,0.004046358120749434
76,9.380500000000003,0.5718398942953199,1.7834018722999998,0.015353550496144135,-0.8321427504000001,0.008155385830666585,10.454199999999998,0.6417804915759062,1.8174010394000013,0.013736390911880454,-0.8366745759000004,0.007172984007630171,6.480300000000007,0.4213677849853333,1.7104246523000015,0.01644175383149974,-0.8922553544999998,0.004966189796908044,6.933700000000008,0.4850288522884904,1.6876675688000011,0.014966768540234696,-0.8967705818999999,0.004555494017996548,7.277500000000021,0.7120934785773734,1.6245229544000017,0.013760612812774888,-0.9129485594999998,0.004053621165018168
77,9.380500000000003,0.5718398942953199,1.7834018722999998,0.015353550496144135,-0.8321427504000001,0.008155385830666585,10.221599999999999,0.6493842958350439,1.816621745000001,0.013835937489046128,-0.8371866681000004,0.007175661937895484,6.19930000000001,0.3940838702952127,1.701942751100002,0.016108392309332965,-0.8958293879999999,0.004913336302019148,6.677100000000007,0.46280335578725634,1.685008063400001,0.015068221419655256,-0.898732695,0.004492459104126731,7.309800000000021,0.7113824949899631,1.6256899913000016,0.0142165597813923,-0.9141447110999996,0.0039821522693952675
78,9.486500000000001,0.5856498997010889,1.7810686147999997,0.015351777855730605,-0.8335505958,0.007992220361479676,10.442199999999998,0.6580542500280674,1.816114822700001,0.013807995090727412,-0.8373605400000004,0.007173506901939828,6.19930000000001,0.3940838702952127,1.701942751100002,0.016108392309332965,-0.8958293879999999,0.004913336302019148,6.677100000000007,0.46280335578725634,1.685008063400001,0.015068221419655256,-0.898732695,0.004492459104126731,7.320600000000024,0.7108114299087259,1.6243888091000016,0.014233945228506599,-0.9148238726999997,0.003961959158969204
79,9.558900000000005,0.5839305770241847,1.7814696901999998,0.01543571084396353,-0.8338934418000001,0.007975738143829406,10.442199999999998,0.6580542500280674,1.816114822700001,0.013807995090727412,-0.8373605400000004,0.007173506901939828,6.148300000000009,0.3950450181571438,1.699222295300002,0.01626481599109088,-0.8963354939999999,0.004942814493133816,6.687900000000009,0.4620759881829161,1.6837068812000013,0.015136741283890285,-0.8994118565999999,0.0044983739311546915,7.320600000000024,0.7108114299087259,1.6243888091000016,0.014233945228506599,-0.9148238726999997,0.003961959158969204
80,9.613600000000005,0.5850179535003718,1.7798278387999997,0.015335973961392706,-0.834862662,0.007910820211514642,10.442199999999998,0.6580542500280674,1.816114822700001,0.013807995090727412,-0.8373605400000004,0.007173506901939828,6.148300000000009,0.3950450181571438,1.699222295300002,0.01626481599109088,-0.8963354939999999,0.004942814493133816,6.687900000000009,0.4620759881829161,1.6837068812000013,0.015136741283890285,-0.8994118565999999,0.0044983739311546915,7.295100000000024,0.711492960136101,1.6230285812000016,0.014247925611598702,-0.9150769256999997,0.003967991984049158
81,9.626700000000007,0.5837290634606257,1.7794868974999998,0.015316090387920527,-0.8349037491000001,0.007905384521362736,10.405099999999997,0.6580879864256508,1.8188861612000011,0.013878009316844513,-0.8384840409000005,0.007227474982028703,6.0534000000000106,0.3916624489675149,1.6994663690000023,0.01626880698205473,-0.8965158963,0.0049160197133281585,6.623300000000011,0.4583867109747897,1.6800724415000017,0.014831749990302786,-0.9009601055999998,0.004321467148041372,7.182800000000022,0.693509123367133,1.6237507346000017,0.014391183669023054,-0.9153694331999996,0.003920057628647353
82,9.614700000000006,0.5848984374438629,1.7802212953999998,0.015368387020212773,-0.8352982941,0.007864042102844495,10.396399999999998,0.6589376658414241,1.817322946700001,0.013895241037586157,-0.8393139459000004,0.0072231409871665085,6.0534000000000106,0.3916624489675149,1.6994663690000023,0.01626880698205473,-0.8965158963,0.0049160197133281585,6.623300000000011,0.4583867109747897,1.6800724415000017,0.014831749990302786,-0.9009601055999998,0.004321467148041372,7.182800000000022,0.693509123367133,1.6237507346000017,0.014391183669023054,-0.9153694331999996,0.003920057628647353
83,9.524200000000006,0.5897078384774604,1.7827831169000001,0.01545002338588303,-0.8375597172,0.007836554436621018,10.396399999999998,0.6589376658414241,1.817322946700001,0.013895241037586157,-0.8393139459000004,0.0072231409871665085,5.90900000000001,0.37911970650713267,1.688271358700002,0.016179246664593108,-0.8996341622999998,0.004905961962333184,6.679800000000012,0.46297840640296467,1.6795249763000015,0.015180043956797,-0.9020713619999998,0.0042428201344266794,7.182800000000022,0.693509123367133,1.6237507346000017,0.014391183669023054,-0.9153694331999996,0.003920057628647353
84,9.405100000000006,0.6085341357793609,1.7816996147,0.015447057893302689,-0.8397947466000001,0.007711592350897923,10.410499999999997,0.6622766750743345,1.817991224300001,0.013873033508628034,-0.8404964925000002,0.0071328497621384315,5.90900000000001,0.37911970650713267,1.688271358700002,0.016179246664593108,-0.8996341622999998,0.004905961962333184,6.679800000000012,0.46297840640296467,1.6795249763000015,0.015180043956797,-0.9020713619999998,0.0042428201344266794,6.985700000000019,0.673081674097669,1.6205073026000016,0.014202782180540862,-0.9163655912999995,0.0038446396201241204
85,9.405100000000006,0.6085341357793609,1.7816996147,0.015447057893302689,-0.8397947466000001,0.007711592350897923,10.410499999999997,0.6622766750743345,1.817991224300001,0.013873033508628034,-0.8404964925000002,0.0071328497621384315,5.661600000000012,0.3281564860221974,1.6855011086000022,0.016152572452071055,-0.9015138290999998,0.004781868793374045,6.62880000000001,0.46433558506493533,1.6768045205000015,0.015305331560184045,-0.9025774679999998,0.004269379267446295,6.985700000000019,0.673081674097669,1.6205073026000016,0.014202782180540862,-0.9163655912999995,0.0038446396201241204
86,9.405100000000006,0.6085341357793609,1.7816996147,0.015447057893302689,-0.8397947466000001,0.007711592350897923,10.362599999999997,0.6617758249787256,1.819695930800001,0.013943754513896572,-0.8412379650000004,0.007161324236833948,5.661600000000012,0.3281564860221974,1.6855011086000022,0.016152572452071055,-0.9015138290999998,0.004781868793374045,6.606900000000012,0.46118204937425095,1.6801614182000015,0.015666260284216547,-0.9031252052999998,0.004260278054489908,6.636500000000018,0.6282122532546394,1.6182132275000018,0.014207053150845455,-0.9180376457999995,0.0036785794930748092
87,9.278900000000004,0.5917169974755837,1.7810433095,0.015406325208051908,-0.8433997995000001,0.007604381096317695,10.362599999999997,0.6617758249787256,1.819695930800001,0.013943754513896572,-0.8412379650000004,0.007161324236833948,5.54850000000001,0.3054804774613075,1.6831969658000019,0.016270769863342863,-0.9020917694999998,0.004792778174238562,6.643300000000011,0.45809086565863477,1.6744666373000012,0.015381092910190023,-0.9047714102999999,0.004148009932418851,6.706700000000017,0.6267396693210846,1.6191421769000018,0.014582636212879491,-0.9194283488999996,0.003548855175532407
88,9.127400000000005,0.5719990492613444,1.7816560786999998,0.015501321450259724,-0.8452615077,0.007486384508756651,10.362599999999997,0.6617758249787256,1.819695930800001,0.013943754513896572,-0.8412379650000004,0.007161324236833948,5.552100000000012,0.30516284288471573,1.6825354907000019,0.016261775616709044,-0.9024444110999998,0.0047543762190554745,6.6178000000000115,0.45876371712260317,1.6731064094000012,0.015439113086078454,-0.9050244632999999,0.004160016287727591,6.7211000000000185,0.6259740601879282,1.6171795196000016,0.014553324630119534,-0.9204601520999995,0.003444482457160305
89,9.324300000000006,0.5890722076363907,1.7827779469999998,0.015489183588147926,-0.8482766478000001,0.0070378242547459976,10.274999999999999,0.6651421120186992,1.819235809700001,0.013900864928070989,-0.8416175445000004,0.007114361415763638,5.42390000000001,0.28402574408624354,1.679379674900002,0.01604278864188534,-0.9041757833999999,0.004623424296059341,6.4868000000000094,0.45499454537700096,1.6692385079000016,0.015205225213692343,-0.9061672832999998,0.003988011449864218,6.610800000000019,0.6240680132932577,1.6118537063000016,0.014206258612322024,-0.9214168556999995,0.0034065996759969366
90,9.324300000000006,0.5890722076363907,1.7827779469999998,0.015489183588147926,-0.8482766478000001,0.0070378242547459976,10.274999999999999,0.6651421120186992,1.819235809700001,0.013900864928070989,-0.8416175445000004,0.007114361415763638,5.42390000000001,0.28402574408624354,1.679379674900002,0.01604278864188534,-0.9041757833999999,0.004623424296059341,6.4868000000000094,0.45499454537700096,1.6692385079000016,0.015205225213692343,-0.9061672832999998,0.003988011449864218,6.610800000000019,0.6240680132932577,1.6118537063000016,0.014206258612322024,-0.9214168556999995,0.0034065996759969366
91,9.241500000000004,0.5744531808547881,1.7822127953,0.015473716137425682,-0.8487778560000001,0.006953740451686631,10.274999999999999,0.6651421120186992,1.819235809700001,0.013900864928070989,-0.8416175445000004,0.007114361415763638,5.3729000000000084,0.2839403567857355,1.676659219100002,0.016161139836230635,-0.9046818893999999,0.004645470390702205,6.325000000000012,0.418590891998129,1.6719625010000017,0.015607006162709745,-0.9074328204,0.003877018867226361,6.610800000000019,0.6240680132932577,1.6118537063000016,0.014206258612322024,-0.9214168556999995,0.0034065996759969366
92,9.135400000000002,0.5561136667681246,1.7818016522000002,0.015465930938533254,-0.8496804117000001,0.006868914628838775,10.274999999999999,0.6651421120186992,1.819235809700001,0.013900864928070989,-0.8416175445000004,0.007114361415763638,5.3729000000000084,0.2839403567857355,1.676659219100002,0.016161139836230635,-0.9046818893999999,0.004645470390702205,6.325000000000012,0.418590891998129,1.6719625010000017,0.015607006162709745,-0.9074328204,0.003877018867226361,6.610800000000019,0.6240680132932577,1.6118537063000016,0.014206258612322024,-0.9214168556999995,0.0034065996759969366
93,9.190000000000003,0.5589287675611512,1.7837749214,0.015458346018133985,-0.8501473353000002,0.006822743128941091,10.274999999999999,0.6651421120186992,1.819235809700001,0.013900864928070989,-0.8416175445000004,0.007114361415763638,5.29890000000001,0.2737273059015536,1.6713924515000018,0.016052066717454256,-0.9060647015999999,0.0046360855006022696,6.080600000000013,0.3780158008864501,1.660266554600002,0.015385405944980866,-0.9101290592999998,0.003814379852273555,6.83140000000002,0.6457945709706084,1.6113467840000018,0.014104154156485204,-0.9215907275999996,0.0033578484122259947
94,9.117800000000006,0.5607366228889937,1.7822264003000003,0.015625292933445906,-0.8516365386000001,0.006848340183746737,10.285399999999997,0.6647032216102915,1.8201103391000009,0.013973010253373958,-0.8416458429000003,0.007109035661499116,5.29890000000001,0.2737273059015536,1.6713924515000018,0.016052066717454256,-0.9060647015999999,0.0046360855006022696,6.079000000000012,0.3779073806748601,1.6605636878000019,0.015447365504339294,-0.9103606163999999,0.003818202268446106,6.83140000000002,0.6457945709706084,1.6113467840000018,0.014104154156485204,-0.9215907275999996,0.0033578484122259947
95,9.117800000000006,0.5607366228889937,1.7822264003000003,0.015625292933445906,-0.8516365386000001,0.006848340183746737,10.285399999999997,0.6647032216102915,1.8201103391000009,0.013973010253373958,-0.8416458429000003,0.007109035661499116,5.2479000000000084,0.2734009000305903,1.668671995700002,0.016156633864954258,-0.9065708075999999,0.004655977194012573,5.863000000000013,0.33130877368407996,1.660098941000002,0.015507172091426933,-0.9110356964999998,0.0037084129665785155,6.7191000000000205,0.6250765421143905,1.6120689374000017,0.014254897205615779,-0.9218832350999996,0.003295171762898987
96,9.113100000000005,0.5601950571824271,1.7828960384000003,0.015616423688313688,-0.8517483717000001,0.00683187150686949,10.285399999999997,0.6647032216102915,1.8201103391000009,0.013973010253373958,-0.8416458429000003,0.007109035661499116,5.2479000000000084,0.2734009000305903,1.668671995700002,0.016156633864954258,-0.9065708075999999,0.004655977194012573,5.803700000000015,0.3241985449714039,1.657493583500002,0.015249883891125212,-0.9114862940999998,0.003680752054153337,6.547500000000019,0.6003104555958042,1.6101857333000016,0.01403701629447105,-0.9226263401999995,0.003183174354951542
97,9.217300000000003,0.5779521502607468,1.7836513880000004,0.015638445255481047,-0.8518139478000001,0.006830127241521107,10.307199999999998,0.655913305755319,1.8243550991000008,0.014028395395192622,-0.8444356842000004,0.007112598466287808,5.175800000000009,0.26172390355812863,1.662257238200002,0.015767521802208896,-0.9077653265999999,0.004579382476006286,5.687500000000013,0.32417952676710043,1.6553663057000017,0.015355635494171906,-0.9127270700999999,0.0034563913816474195,6.522000000000017,0.6007825730084121,1.6088255054000016,0.014037157129126116,-0.9228793931999995,0.003184359974043517
98,9.217300000000003,0.5779521502607468,1.7836513880000004,0.015638445255481047,-0.8518139478000001,0.006830127241521107,9.953700000000001,0.6447793318626657,1.825823078600001,0.014097686266350756,-0.8461692333000004,0.007157917995272375,5.175800000000009,0.26172390355812863,1.662257238200002,0.015767521802208896,-0.9077653265999999,0.004579382476006286,5.687500000000013,0.32417952676710043,1.6553663057000017,0.015355635494171906,-0.9127270700999999,0.0034563913816474195,6.522000000000017,0.6007825730084121,1.6088255054000016,0.014037157129126116,-0.9228793931999995,0.003184359974043517
